transaction_id,project_id,buyer_address,seller_address,amount_credits,price_per_credit,total_value_usd,transaction_date,days_since_last_tx,buyer_tx_count,seller_tx_count,price_deviation_pct,is_fraud
TX-101207,VCS-1066,0x0000000a394c9464fcb13a6df372129d469a09ee,0x00000010d0d8e0ecce4abfcc40e92623932df381,4986,26.9,134114.4,2023-12-16,8,68,5,-5.11,0
TX-101208,VCS-1057,0x0000001070720aa8dd47cde1f74938bf0c38f74b,0x0000001a6a6f810e4256eda7fa635f2720d882e4,4608,32.38,149211.87,2020-10-26,6,56,148,3.15,0
TX-101209,VCS-1025,0x00000003e7f4781aa3c9f28887c3ed843fca1417,0x00000011827e81934be357544450b139ff69af1c,4289,26.77,114805.71,2021-07-06,19,34,16,5.41,0
TX-101210,VCS-1077,0x000000094956fc1b0e04d13539697a5fe634727d,0x00000010b91d66e13ef633f000c07fbe497d1e5c,365,7.8,2847.99,2021-10-31,16,95,87,-0.43,0
TX-101211,VCS-1002,0x0000001081634320d077b467aca637cf0afc32bc,0x00000005de1d6928eaedc0f1ad519f64d92757a8,1039,29.58,30731.08,2021-05-15,2,38,186,7.18,0
TX-101212,VCS-1027,0x0000001a248cf861a6a7201126c3cd1c22e8843e,0x0000000fcc15cb70de98087dd5884c1add20525e,1168,28.53,33319.42,2021-12-29,29,92,136,6.46,0
TX-101213,VCS-1120,0x00000010e0ef9f641770e0945ffd2c70f6be5f8c,0x00000015dc86ec1b9d753d482dc6215af889c78a,2773,18.79,52102.55,2023-10-19,21,157,56,-3.38,0
TX-101214,VCS-1178,0x0000000528f746dfec9030f3c4e98ef553c70de6,0x000000147b141c9c7882443498703805128dfb82,2454,13.58,33315.96,2021-06-15,7,95,13,-2.79,0
TX-101215,VCS-1189,0x000000092ff93e8c64e7f10f67f7d77d22bf52d3,0x0000000b1f31655dd435ac38d48552834f5df423,3347,14.48,48464.18,2023-10-05,6,105,54,-6.33,0
TX-101216,VCS-1106,0x0000001c9d1080683ab5b82a1d351aab8122a1db,0x00000014c2a26241514f889bc4d5a76ea874d557,3702,3.58,13264.84,2023-04-01,23,8,9,-5.36,0
TX-101217,VCS-1036,0x0000001b51f654d5d117c04a3ba5978491af4892,0x0000001895dabeaaa038537a06c5fe5fce01fa3f,2580,44.54,114917.83,2023-12-20,23,125,113,8.99,0
TX-101218,VCS-1081,0x0000001c79ad16fec3bad844871e47f80ef6465e,0x00000004e2cfeacee71e00fe35153b7eca978dfa,317,5.44,1723.03,2021-03-01,10,42,42,-4.73,0
TX-101219,VCS-1114,0x0000001bcf959a934419fdcdb59c2a37c06947d3,0x000000092340b6d0b2178e6f21a47af1ec1aa530,3211,27.34,87797.14,2021-01-06,11,35,134,-4.39,0
TX-101220,VCS-1084,0x000000090bea3e1687170baef23de53166b9ce27,0x000000032b200b528bd077a6401dcdb134544a6a,1126,27.64,31119.53,2020-10-02,1,57,51,-5.32,0
TX-101221,VCS-1116,0x00000010f30ea23b5a1af7654e3247c65d7dc0fd,0x00000012b6f2c082ad9d6c5accac91d5db1c71cb,1016,20.71,21045.8,2022-05-26,22,157,157,-8.65,0
TX-101222,VCS-1164,0x0000001a2b68b11c7248d90f8bb1ca05e74c87eb,0x0000001d3271ef4a4e470830edc3c84594ebae5d,474,35.32,16739.47,2021-07-23,6,125,44,-5.02,0
TX-101223,VCS-1138,0x0000001cae1d4ff7587f076cf44455f8ccafa19b,0x00000004f482d6074e87ec7b4a37a1bdffd8ca90,1089,12.63,13753.73,2020-09-17,2,117,184,4.33,0
TX-101224,VCS-1014,0x00000010a933e6f86a3474e82fdce39f707904e0,0x000000176a3ef164741abfe2344f6f751a01d224,2407,10.45,25150.93,2022-02-03,2,163,177,5.94,0
TX-101225,VCS-1067,0x00000014941c2850e55cf4a5c24b081a0ccfd7fb,0x00000011dbf6c3946899186ae8d290d43a363b3a,4931,37.0,182423.45,2021-01-09,30,40,174,-1.72,0
TX-101226,VCS-1081,0x00000015e4ff58d856bf179169a98b51994ac61f,0x0000000f52f2888ee12263c70f8c2c8ac82d4afa,535,9.24,4943.87,2020-11-14,6,195,137,0.12,0
TX-101227,VCS-1063,0x0000001b831b8fa0fcd0a09e8f6da082a0903f90,0x000000062002cd1554a3627972ee5567f0c3dc02,1217,13.72,16694.67,2022-09-21,8,34,22,0.14,0
TX-101228,VCS-1178,0x000000107dd5396d397c09965aebc84158be6c14,0x000000048d8c995a47685c5b4a755baaceadfe1b,4216,5.01,21126.11,2021-04-27,2,172,19,0.62,0
TX-101229,VCS-1161,0x0000000e16fc3f03226b8520992204b5eeba719d,0x000000168ee3b86d82000d7ff5dc93cc1a837f9e,2396,5.41,12957.04,2020-03-14,23,65,178,6.49,0
TX-101230,VCS-1044,0x0000000a304223deca6c5dfd1efefd6363478b41,0x000000031a2f6479b7cd53b1d3b920438ebc02b1,906,29.45,26678.52,2020-07-27,16,93,75,4.7,0
TX-101231,VCS-1151,0x0000001aadc41e5fbb42c5be480a9878313e59a2,0x00000009c1541f3713657d3110a395ed0062cf68,2635,7.24,19087.34,2021-06-17,22,52,75,-6.48,0
TX-101232,VCS-1132,0x000000036742a77bcea172d86266f6ec54a1c8a6,0x0000000ecc85d7b98be84b5e89f2157ecdefbf07,161,23.35,3758.9,2022-10-25,10,158,175,8.1,0
TX-101233,VCS-1114,0x0000001892ca2089f69ca2a4c5183b452e8139fe,0x00000016d0fe8b157bdb773288585dd4358e5535,2575,23.58,60723.41,2023-10-28,7,190,82,-3.01,0
TX-101234,VCS-1043,0x0000000781878d3be516f61048e159b728f6f012,0x0000000fd3163de09de2d2a7ca7f0909047d4bc7,4089,14.12,57738.53,2021-10-15,16,90,139,-0.95,0
TX-101235,VCS-1040,0x000000050e466295d27052d6f715544d26a1ff29,0x00000006fb143a2fc12a8773c87cb302c4c34aeb,3031,34.29,103933.52,2024-01-25,19,152,82,-7.32,0
TX-101236,VCS-1118,0x0000001717c8a29f593ac37217c47765ab1aa0c5,0x0000001a8fa81b775ce432b08b85275b689a5f90,1915,31.43,60184.16,2021-05-15,14,76,171,1.63,0
TX-101237,VCS-1066,0x0000001895c560f2903197d5e31339af9f9dda0d,0x00000009221dd3efa21ef60eb65825168d1d122a,632,10.41,6579.44,2023-09-20,11,186,28,-1.37,0
TX-101238,VCS-1136,0x0000000594c31b355ae88cca6fd6de5928336002,0x0000000e03d76377517c19808ba83c0bd42e937c,367,27.41,10058.91,2023-03-21,9,192,76,7.03,0
TX-101239,VCS-1111,0x00000005f279dcdd6e089400abac115866c64e18,0x0000000d78360361a55b492df49af046c379b61d,3061,38.09,116600.97,2020-11-10,18,68,143,-7.75,0
TX-101240,VCS-1000,0x000000151dcc3595eca926502ad10f7e0ae689d6,0x00000012df053ee973a63a01e0079cf9ed95e829,1104,21.25,23459.93,2023-10-11,27,114,164,9.78,0
TX-101241,VCS-1163,0x0000000fcf177d237b5f23a7a787597966d78e18,0x00000006af20a1aa4faeb6c5aef56a90bfba290b,2691,12.78,34381.94,2022-03-05,25,153,112,-3.73,0
TX-101242,VCS-1183,0x0000000815649c6458483bfecf0ad050ee1f18ac,0x0000000bf4b22b04b81e300390e1f7821339ff4a,925,12.53,11589.19,2020-10-15,20,177,17,3.17,0
TX-101243,VCS-1187,0x00000016cd2af53301db06b37672b2931ca691e1,0x00000010b2f7626a5c8feeb686ac2624724eb58d,163748,42.01,6878572.86,2021-07-30,0,151,157,326.47,1
TX-101244,VCS-1041,0x0000001a0cb4858abc3ffcda1229b6eb8381023f,0x00000019f5ad1b3ff22db9e6cb7dce026e96f611,4325,29.18,126194.26,2023-08-27,4,177,191,1.51,0
TX-101245,VCS-1138,0x0000000955b331e81485699d90e7765e562f62e8,0x0000001742b0377e8a3fe9a7781076abdf7ad7b0,1621,2.78,4512.66,2020-11-26,24,12,84,-9.89,0
TX-101246,VCS-1000,0x00000008a0baab4e16def5f9ba58d724ef70f8b6,0x00000016bfc1e91c60ee8fe3ca62c9c6ecc69033,1934,15.45,29889.6,2023-12-24,18,44,169,7.73,0
TX-101247,VCS-1178,0x0000001b65686a8e5bdbe12089622a626ea45e17,0x0000000acbe96b71c7bec2684e63484f6fa760a9,3705,32.14,119094.07,2022-12-29,13,46,143,-8.75,0
TX-101248,VCS-1054,0x0000001ad6bfcd58f1963002db35f7a6d086d4d6,0x0000000692e05663df565a17e0d8271d15534416,3166,12.56,39751.06,2021-02-21,22,162,139,7.44,0
TX-101249,VCS-1026,0x00000005e9713072897972197b367d95c6e79a7b,0x0000001c71cfd28833340b888716dc76309b7234,1460,36.35,53072.21,2022-07-20,13,41,52,5.36,0
TX-101250,VCS-1187,0x00000008d6216a62e2b135a098b0abf6f8876d7d,0x00000019439c3c4f0357dfcfe6a79c061034794e,4438,30.81,136723.95,2022-11-06,28,196,189,-6.95,0
TX-101251,VCS-1024,0x00000017b1ba9970f56c1b296a84cba6a69083d0,0x00000008854f060d5c9911f2be2cff76b92d933d,3960,4.18,16544.07,2022-02-28,16,2,163,9.05,0
TX-101252,VCS-1159,0x00000013db6184b4ff3075dd7d4a8f0868e57a79,0x00000015e89ec8dee376d8417bba2438b1ddfdbb,2192,23.56,51642.15,2020-06-02,8,108,149,-7.99,0
TX-101253,VCS-1127,0x0000001916e3a67a44a0724c31cdf154b7584252,0x0000001b52bdc3e111ef27c1c59ad55ad26cf96c,2458,30.26,74385.98,2023-09-15,12,44,157,0.82,0
TX-101254,VCS-1078,0x0000000a43cf9480e12e9c6a88ff707bf3d210db,0x000000175fb755483514fa99a53d70c59a3336ee,2661,24.94,66356.6,2021-02-22,15,163,3,-8.12,0
TX-101255,VCS-1005,0x0000000769f65c0329e110a2a408a89a71eeea51,0x000000155c9e16a3f2bce1f6fd6f7fcec3cc0aac,4755,36.63,174187.11,2023-05-29,28,78,17,7.73,0
TX-101256,VCS-1141,0x000000183ee81f33fe5442b1f7ca329ac8271dd9,0x0000000e7f75726dca857689dee4442aae01d882,186,26.55,4938.29,2020-01-08,18,176,159,-2.07,0
TX-101257,VCS-1129,0x0000001159853df3a6136531acc6d67bd8d3ac89,0x0000001365a6790060058b1ba95f9edd3e16918f,4180,14.27,59639.07,2023-05-30,7,162,88,-4.48,0
TX-101258,VCS-1074,0x0000000af779033e11e4835ef4f8b476c6c286af,0x00000016bb277a0a8bcaedfdb04d25384a3e7903,4378,34.04,149007.06,2022-02-18,4,43,170,0.73,0
TX-101259,VCS-1008,0x00000011e660da85acfca206c567926329fda256,0x000000143a867017efb8264bc4f3f7fa0a017177,2686,39.63,106449.59,2020-08-30,6,155,16,7.52,0
TX-101260,VCS-1133,0x00000013f074b238c1f3ef9f248f5bf01ab84c1b,0x000000097e8928d11bfc9c54e98a2261e0941981,487027,112.58,54828380.36,2022-01-04,1,171,11,335.28,1
TX-101261,VCS-1152,0x0000000e7df82cada46597ec5e136638be56db4c,0x000000032ce0592466d4abb75b5d03a06a7e95d2,4524,16.81,76052.16,2023-06-21,8,39,115,6.3,0
TX-101262,VCS-1088,0x0000000f9e187add4bc41c99c3551b59b85f4790,0x0000001bcee488726cbf42f4f6fe0b601a110a4f,1753,37.69,66063.63,2023-10-23,2,153,92,-9.06,0
TX-101263,VCS-1024,0x00000009810aacc54dae70c9a23a1db48ed65860,0x000000187ae7b6eb83d2e5e7cf981f62d351df5f,2938,4.08,11972.38,2021-08-22,13,76,111,9.36,0
TX-101264,VCS-1135,0x00000017d121d95ff35cc48c88dddfb378dbd04e,0x000000170d3e782491425d526855d20acdbbbc7a,169,5.45,920.26,2020-08-30,21,193,53,5.22,0
TX-101265,VCS-1077,0x0000001611fcba85c9cb01d0577110b4f31f2408,0x00000012550681c3945725664f8f71b79865f96f,1901,37.28,70865.96,2021-08-28,9,71,171,-7.54,0
TX-101266,VCS-1042,0x00000007510a72ec9326a233500914b04d06b31c,0x0000000d0e398282a9883a112698211bc992e0cc,3293,22.39,73727.19,2022-02-05,27,89,157,8.05,0
TX-101267,VCS-1047,0x000000161049677ab78c96203a4db8b9f05e6b17,0x000000113bcf3f5132334ee60528f729a29c9dbe,3495,36.76,128462.82,2020-12-31,25,8,67,-7.26,0
TX-101268,VCS-1083,0x000000108a1ddc79c24f8ad1f84d2fab5f535718,0x0000000d29f949171210a4719ab9fa70d15a1b21,4443,22.66,100684.38,2023-11-03,10,2,126,-2.22,0
TX-101269,VCS-1042,0x00000016d694b6d265e60eaf339817eab3969a86,0x0000000f30186d5946f75061603f33090e6d62f9,2858,41.86,119631.98,2020-07-27,7,33,169,-4.25,0
TX-101270,VCS-1036,0x000000086ef29addffdf730657b16565a2206dd1,0x00000017798cfd62ce904433252167296cf40909,3879,7.34,28485.83,2023-08-03,8,140,188,7.38,0
TX-101271,VCS-1043,0x000000083e776bd3346c9c6df5043dfe2e52635d,0x0000001914244e49e1e92cf336dede37ae6791cd,2641,16.92,44698.28,2021-10-27,18,81,26,-3.58,0
TX-101272,VCS-1114,0x00000004dadf7fc4df4700116d68b8ac110a156d,0x0000000dfc63e8b12c448c4e396d010b8772a3ba,3026,42.54,128716.13,2020-06-21,20,79,154,-3.45,0
TX-101273,VCS-1163,0x0000000c147324c24efe30e4bab0eae636feb3a6,0x0000001aaba83f7d10ab439e3f19a56f70386338,3873,20.98,81273.3,2022-01-19,8,188,76,-3.85,0
TX-101274,VCS-1179,0x0000000965f0515d1b75b75a5a457522ce4771b8,0x00000016d70cb93262333bcda97a787f428c92a6,2929,35.88,105085.21,2021-09-06,19,53,10,-0.78,0
TX-101275,VCS-1135,0x0000001cd0056d319e8cb942cb3eb0cf37bffcbd,0x0000001d2daa6e0ebcbafb960f9f108d1192e4dc,1830,23.67,43318.35,2020-09-12,7,165,134,0.69,0
TX-101276,VCS-1129,0x00000008bbaf0c3ee389659070e295e38e8b84eb,0x000000032291a9a902eb8d1eea7b60cd7adbf90e,316,43.53,13756.44,2022-08-29,17,74,143,-1.46,0
TX-101277,VCS-1177,0x00000018c53d65f0dce74062c7feef564e444af9,0x0000000aaaecb60add16a04f4c99d3d53673f569,1497,14.85,22226.48,2022-06-30,4,124,132,-8.75,0
TX-101278,VCS-1122,0x0000000fcedf24d9d0be654baa4911143020366c,0x000000116afd3e67457b18b975d3c16b7f1ed1ea,236772,179.27,42446014.47,2023-11-05,1,191,97,631.74,1
TX-101279,VCS-1053,0x0000001686c1ee46ac38ba75c4c91e59d04a3a73,0x000000175097282c6cc2d19ba12cfa869359fb5d,544,27.31,14858.21,2021-04-04,10,111,68,-2.05,0
TX-101280,VCS-1176,0x00000016789393ed959c18ce7c1c37fb097452d8,0x000000152aa703470410acfeb682363f8dd9bb83,4721,17.72,83661.78,2020-02-29,19,5,137,2.19,0
TX-101281,VCS-1180,0x00000018592c754721719d3ce9b69b9c15c18944,0x0000000839e9edb970d7adb2a9c4290785a63296,2798,39.37,110149.58,2020-07-13,6,167,76,3.68,0
TX-101282,VCS-1192,0x000000169bd596206024cb1a46099abcf06cfdb6,0x000000114f37fc7e1e789b58d4991b5fb964fbed,4242,34.02,144296.65,2023-06-22,10,44,144,0.29,0
TX-101283,VCS-1181,0x0000000775691d484a5922d7b89e90dd922e047f,0x0000001d0cc619684730a761e4157b1af208deed,4026,19.6,78916.14,2023-07-24,11,152,14,5.5,0
TX-101284,VCS-1155,0x00000017c8d2a5ce32e229c64513d873a90b9810,0x0000000c138e9d475b2f4e3772559ae0d6adf137,3800,6.3,23922.85,2023-01-08,24,136,139,4.9,0
TX-101285,VCS-1084,0x0000001c4478bd61762d5884a2a5210af72a1b7a,0x0000001a1ef74e409e832cb27a3a3de485fb94a6,681,30.61,20845.09,2020-01-30,15,56,164,7.2,0
TX-101286,VCS-1198,0x000000057a3ddd285ed7d876dd4458f0fc60037e,0x000000154679bfd273df32b05161e5a6466d19a5,277759,118.58,32935508.86,2020-08-21,2,3,6,370.86,1
TX-101287,VCS-1026,0x0000000dfc58cc571cfffd30d734dcdf71fed889,0x00000010ccd886f218b1caf4853c03c050cca99f,4702,31.33,147331.73,2020-12-07,21,109,150,8.34,0
TX-101288,VCS-1137,0x00000011a9203dfe4a6d7b2b64afce0bc0383a81,0x0000001810b5b134bb399b4ab0e91bcfab3f631b,2574,36.62,94263.64,2022-10-30,24,102,6,-2.53,0
TX-101289,VCS-1063,0x000000073f010ad102b017ab5b7e7edd92d13d77,0x0000000649cddf62d9f1499a3d20a918a5751dda,4798,8.23,39474.35,2020-01-22,3,63,186,1.51,0
TX-101290,VCS-1025,0x000000040fcf087240dcb57adffb50e9db07a2a9,0x00000007d16c15ac98e124ddb34c1ff7488d5d8d,2697,28.14,75885.91,2022-12-31,27,77,55,3.8,0
TX-101291,VCS-1135,0x0000000fb23e37d3ea51550e940a43bc7f0643ea,0x0000000904818cb7f9df0c2a49a39aaf23cdec84,2821,10.67,30104.58,2023-11-28,30,177,90,-8.61,0
TX-101292,VCS-1158,0x0000000d90bbe7d08b15ec8e13b34b350f735617,0x000000055e72b33681d6b6d836d56e48c0539b74,1722,28.57,49193.71,2021-05-10,12,94,163,1.37,0
TX-101293,VCS-1096,0x0000000881bffc0f0606367bf519b0123d49e4f8,0x00000006d0e2888553778a48b827ce715b68d4ee,2748,20.8,57167.47,2022-03-01,28,26,98,-5.07,0
TX-101294,VCS-1130,0x000000086cc5e9fe01fa4f579cd4f12fe9382f35,0x0000001418de6af9643603e0669baf9d74f9bd90,358,20.2,7231.17,2020-10-01,22,153,108,3.58,0
TX-101295,VCS-1075,0x0000001c5102a9589e4f2e0ae4d552dc2d55b741,0x00000019c177ebaa9ad9362aa10a63e841404d41,2820,29.76,83923.82,2021-05-25,30,175,106,-1.8,0
TX-101296,VCS-1162,0x000000103d04701b748a47e601e87968d171504f,0x0000000ee9ff19c3943c2276a363c389d4073daa,415202,247.86,102913265.34,2021-10-24,1,32,10,511.73,1
TX-101297,VCS-1067,0x0000001025b341daf4b507f8dbf7932b2488a330,0x0000001832a9811f2b81c55fa2ccc7321a3a1233,4027,23.88,96175.51,2020-01-17,7,70,117,-9.98,0
TX-101298,VCS-1005,0x00000004bc6c0be91c7f924ec8ce892c9349c66a,0x0000001932e8b997f035cb3bde31211c6b1b8c03,2606,32.83,85565.93,2021-03-08,26,194,169,-5.4,0
TX-101299,VCS-1044,0x0000000bcc03be294cba776be8c2b6bd8172b13b,0x0000001b64a0ee8c0b9b2a95fc7e8f11f04084d0,39,30.45,1187.45,2020-12-21,19,70,82,3.84,0
TX-101300,VCS-1137,0x00000010e8150b462d90e88464d77bfe3250d693,0x0000000fb24060e5a4501972295681891eac66fe,1952,18.99,37061.3,2021-11-04,27,70,199,7.11,0
TX-101301,VCS-1194,0x00000012722c98f599e7e49a4616d54e85d0cf83,0x0000001761c5ba5c018e99c6ebc7c10f349eb0da,1716,35.57,61042.11,2022-10-28,19,192,92,-5.94,0
TX-101302,VCS-1115,0x0000000a08749623c989b9cc33b8e71403908f5a,0x00000015f38155d82427c37e618db944b7ab7799,3325,11.69,38856.4,2022-08-30,10,29,90,-5.32,0
TX-101303,VCS-1032,0x0000001c3407bfdee286d23b81815f2365599255,0x0000000bdcd1190293619b5d57aff24a2ab7413d,199,40.5,8059.93,2023-01-21,6,18,168,7.47,0
TX-101304,VCS-1185,0x00000007668b2d3dfc84a749ba8eac71a701e867,0x0000000537de34f34b4d7788a423c83901dfe84a,706,37.12,26208.05,2020-03-12,20,6,15,-5.35,0
TX-101305,VCS-1055,0x0000001befc2d294e84cb252a4b369f028d8fdf4,0x0000000594fcccea164769f4367bf1aa3d7d9e1e,2239,24.21,54217.13,2023-03-03,4,16,160,1.83,0
TX-101306,VCS-1139,0x0000001a86afa46890794095d697f445f3be0191,0x0000001a16fa760402c79c84ee3fcc59bc41c770,1193,26.56,31686.21,2021-07-21,5,100,66,-8.02,0
TX-101307,VCS-1126,0x00000008153835db5463465fabd2ef28d78c2051,0x000000082718b5dc35aad35a04b106ecb1a33f6d,1463,25.52,37336.07,2020-06-09,12,108,26,-5.91,0
TX-101308,VCS-1134,0x0000000951f9d4d8394671f278cb9b846e7eb978,0x00000014168a20b48c560e17d8f7cdd30cdddf92,1586,34.41,54566.49,2022-02-22,10,103,115,-8.97,0
TX-101309,VCS-1008,0x0000000abb2d320d50cc950bb536647c9834e02f,0x0000001a5a53c07656ba0f0c44123099641393ca,1250,11.01,13766.42,2020-03-12,25,35,18,8.69,0
TX-101310,VCS-1086,0x0000000340710203241f65b5d9331c1e77002b66,0x000000072ea0214e07f797ab77ea5b0a0f57bc75,4789,12.29,58852.31,2020-01-21,1,86,145,9.17,0
TX-101311,VCS-1192,0x0000000863e4991430c70edc68415c6fc75861c1,0x0000001424970af4a53564a577568a172905fe7d,3790,4.06,15388.44,2021-01-23,3,98,145,-0.77,0
TX-101312,VCS-1036,0x00000019dc5c6b3a680516f8b058b23440fea948,0x0000001c58a3becc47987ab5a6e75c7dc6026414,393453,181.06,71237175.57,2022-10-12,1,29,127,642.3,1
TX-101313,VCS-1116,0x0000000458863b11c7f406b0add5205441bff5b9,0x0000000ac387a39bae4eb7b059dbd85afbb64c04,570,10.64,6063.97,2020-01-13,16,195,78,6.15,0
TX-101314,VCS-1023,0x0000000d1532d06c8d34b77bc51b89f8a5dfc68a,0x0000000b86c55d1a72932f9d965a33bb2e5b80a1,1514,38.93,58945.64,2020-10-22,12,194,22,8.05,0
TX-101315,VCS-1078,0x0000001650873bbbb76b7504418569ce79763bb0,0x000000101f11ef9e35e9589894b4d32805c95f58,149,36.72,5470.67,2021-07-10,19,165,161,8.73,0
TX-101316,VCS-1166,0x0000001a3d24de585ac27b8ff9ae6faf7732c94b,0x00000018e8cf1fd081b71b1d65912d708ea417fe,3862,7.55,29168.68,2020-06-10,14,35,70,8.46,0
TX-101317,VCS-1097,0x000000150b878347a45755238109a2ca097c763b,0x00000005c7c3ad3d75582519f43ebb96897a68c9,4434,36.68,162626.55,2020-08-17,12,44,111,-2.82,0
TX-101318,VCS-1137,0x000000146aeebd33ca9ef7a1c94897a0e2888ddb,0x0000000910cda006f51e0f040c0f0b588381863c,2349,21.02,49382.54,2023-05-27,24,119,98,5.15,0
TX-101319,VCS-1066,0x000000112b618b4e490f5719e2417eee060cfba5,0x00000005ea47c33017fb5af807ad5feed2242ae5,2215,41.13,91106.36,2022-07-23,10,145,29,0.0,0
TX-101320,VCS-1111,0x0000001557a78361962789926a8f80144cffa037,0x0000001ae69333a724e4f070c4037bf5339c0ee9,4656,24.17,112556.36,2020-06-24,5,161,33,2.39,0
TX-101321,VCS-1130,0x0000000a0e564b1db1a408e4e0769a250a00ab04,0x0000000d595511bc10608822568dfffa92f72f86,2292,39.44,90396.61,2021-07-04,18,71,111,9.59,0
TX-101322,VCS-1190,0x0000001ae0a637f838f64abddd434a5cba1306b5,0x0000001b25997b6b6a32d4bc5fc6fe09542fbdd4,550,29.77,16373.03,2021-02-12,6,56,1,-9.81,0
TX-101323,VCS-1103,0x000000160cca8e75214343069ca6503074147301,0x0000001575b74c380d669a8b604173ec013c7d7c,180373,21.06,3797859.14,2024-01-02,1,197,200,459.5,1
TX-101324,VCS-1005,0x00000005ca0476aa645e3b0953dc9c9494639e57,0x00000017ae1c3d464a063905f0bb4413626d7bf1,3337,6.44,21500.73,2020-01-06,26,39,61,-4.96,0
TX-101325,VCS-1197,0x00000019adc27662fefb2ad11971ffbf93c16428,0x00000013f298aee0eca50cf66ad8b9bf9e269012,4777,25.83,123389.98,2022-12-25,22,188,87,8.68,0
TX-101326,VCS-1066,0x00000002fd49314693aa6ed59e19fa6e63754082,0x0000000a9f7f13ebd042c677e33fa77f96e89593,4496,48.55,218301.29,2022-09-10,14,64,112,9.02,0
TX-101327,VCS-1133,0x0000001807fce7f9dac2748c753293f0e1e3afdf,0x000000194ee0af0d2e945195ed8d36c49aa833b4,3660,7.54,27589.79,2020-07-15,3,67,85,6.7,0
TX-101328,VCS-1048,0x00000018c95ea3215752e717a1e5e6e1a2cbc85c,0x0000000d24668272e6327a3f70e8e4060314f10f,2541,38.12,96855.83,2020-02-07,5,196,62,9.26,0
TX-101329,VCS-1152,0x00000019d44d70b51e41eeb0a7f1299f4019175a,0x000000115ee4c61cf0cbdf953c61fdc845f97eab,3082,20.05,61793.85,2023-05-28,19,38,184,-1.07,0
TX-101330,VCS-1035,0x00000005d95720bf13447c342483783db4d2b229,0x00000007dc00bf2bb03abf90e12fcdb2b04fd83c,387621,20.14,7808331.83,2020-02-02,2,168,57,268.97,1
TX-101331,VCS-1036,0x0000000da0a7f8edcc5b58a8de98e8ab11ed5768,0x0000001c2a87fae200f646aa82328299e7a33be5,19,29.55,561.45,2022-03-11,5,92,164,5.34,0
TX-101332,VCS-1004,0x0000001619240b369f95c0f0aad420550227e56b,0x00000006454ff7633cc6cbdbec9ef54423b590e1,1830,18.91,34598.31,2022-07-19,12,141,30,-6.8,0
TX-101333,VCS-1004,0x0000000fd4bbc50a67080a9909c76359496ff6e3,0x00000010ffe3b28e9161a27b4189d8001d4ac6f9,2691,43.5,117047.16,2023-03-02,12,155,45,2.57,0
TX-101334,VCS-1143,0x0000000565a2e9e2adf492f3e51f7b843e0790f1,0x0000001ad155be0e4274d435765df41707957c4a,450,13.85,6232.77,2020-09-18,3,45,52,-1.83,0
TX-101335,VCS-1022,0x0000000bd7dafdfd30e8d6d566e9ce9d20061fdb,0x00000003502094a240638cc4e7ad884ef24e1445,3509,8.73,30642.02,2021-12-19,3,128,189,4.7,0
TX-101336,VCS-1185,0x000000173e83b8276958991857e1880a0bc6e292,0x00000011eacdf726ae3642c144379ed72d7e085d,2128,32.66,69489.91,2022-02-20,10,108,57,-5.51,0
TX-101337,VCS-1022,0x000000124dfff49e8b042cfc9bf7034c5538b109,0x000000123f73fbeb44a0c08a563096f134781d96,216,16.61,3587.28,2023-06-27,4,39,67,6.5,0
TX-101338,VCS-1043,0x00000006b212b8e2daa2503650165e0129c649ec,0x00000011c3c90481a99378a90d51c595bfdc2b0d,4033,26.04,105005.83,2022-12-31,14,172,47,-1.56,0
TX-101339,VCS-1089,0x000000123b70a6f628e4572e29a9c8ca45020c28,0x0000000899e37b3c9de09b8233d7a79a7792a78a,3436,44.53,153011.31,2022-03-04,23,149,16,0.19,0
TX-101340,VCS-1077,0x0000000ceea1e16e0501fbc2f0322865802739e5,0x0000000d2c8d3015a967fc9384a9b40cf93adb04,901,16.5,14867.81,2022-11-11,26,70,54,-9.27,0
TX-101341,VCS-1028,0x00000017bab7b74adf5a046c75a325ef269bded7,0x0000001a8b18243ac9f9b8dc37536c3c6ecd8788,3109,15.65,48647.31,2020-11-08,18,193,92,-1.61,0
TX-101342,VCS-1176,0x000000180a311178a8f01a4a23991b701683541b,0x00000009b67d1257077cb2fcfc2f755ab5d36eb6,150,14.57,2185.83,2023-09-13,13,140,141,5.71,0
TX-101343,VCS-1057,0x0000000cba49f36a1f79892c0cc03bf5565d6ed0,0x0000001c71014cd16672c8ad3f4014e7801d04d5,3524,8.7,30671.85,2021-09-20,8,46,186,-5.02,0
TX-101344,VCS-1103,0x00000003b67e79c867011475a1df184c67b80414,0x00000006c15afbe7a27075423829700d58e9bf38,270083,146.59,39592356.12,2020-02-17,2,12,47,493.34,1
TX-101345,VCS-1021,0x00000004571654233e926fe77db8fc5a0780b3ee,0x00000013e3c9c88247b8c42bfbe38b874f9ac528,1616,36.28,58624.04,2021-07-25,22,109,2,-2.58,0
TX-101346,VCS-1014,0x00000019f030641b99427e488929e85d33dfeff6,0x0000001462ad5af32180434a7a48e22a339ef82b,4148,12.13,50328.43,2020-04-18,13,152,160,-7.15,0
TX-101347,VCS-1053,0x00000019b05eeaf1a4a3f3b29d03f9bb1de50fa3,0x000000107e56c971303c52712273063577756059,2271,39.6,89941.72,2020-01-28,2,12,200,-8.4,0
